transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,country,channel
71577,20228,2026-08-07,Debit,3461.03,Transfer,New Zealand,ATM
71578,20054,2026-05-22,Debit,1078.29,Travel,New Zealand,Branch
71579,20027,2026-07-29,Debit,1453.18,Dining,New Zealand,POS
71580,20279,2026-01-20,Credit,3090.03,Retail,New Zealand,Online
71581,20263,2026-03-09,Debit,3012.86,Healthcare,New Zealand,Branch
71582,20110,2026-03-15,Debit,895.08,Fuel,New Zealand,Online
71583,20064,2026-06-27,Debit,439.28,Dining,New Zealand,POS
71584,20065,2026-03-22,Credit,3218.84,Healthcare,Australia,Branch
71585,20105,2026-04-11,Debit,2144.23,Dining,New Zealand,Branch
71586,20169,2026-07-18,Debit,481.34,Transfer,New Zealand,Mobile
71587,20130,2026-04-27,Debit,2701.37,Transfer,New Zealand,Online
71588,20178,2026-06-20,Debit,103.65,Salary,Australia,ATM
71589,20272,2026-05-01,Debit,1204.65,ATM,New Zealand,Mobile
71590,20098,2026-06-26,Credit,2272.91,Transfer,New Zealand,POS
71591,20315,2026-07-26,Credit,2500.17,Utilities,New Zealand,Branch
71592,20240,2026-03-20,Debit,785.63,Travel,New Zealand,Mobile
71593,20084,2026-02-04,Debit,248.05,Retail,New Zealand,Branch
71594,20066,2026-06-11,Debit,602.98,Retail,Singapore,Online
71595,20271,2026-04-26,Credit,2725.73,Transfer,Canada,ATM
71596,20270,2026-05-08,Debit,3116.37,ATM,Singapore,Mobile
71597,20215,2026-02-18,Debit,233.67,Salary,New Zealand,ATM
71598,20106,2026-05-20,Credit,4235.55,Salary,New Zealand,POS
71599,20074,2026-07-01,Credit,770.35,Salary,New Zealand,Mobile
71600,20259,2026-05-19,Credit,1075.1,Fuel,New Zealand,POS
71601,20127,2026-06-19,Debit,4482.56,Healthcare,New Zealand,Online
71602,20160,2026-05-04,Debit,2842.49,Utilities,New Zealand,Branch
71603,20172,2026-07-06,Debit,4067.92,Salary,New Zealand,POS
71604,20131,2026-08-03,Debit,3188.62,Utilities,New Zealand,Mobile
71605,20311,2026-04-03,Debit,1279.09,Dining,New Zealand,ATM
71606,20234,2026-06-23,Debit,1002.2,ATM,Canada,Online
71607,20179,2026-07-24,Debit,4159.4,Dining,New Zealand,ATM
71608,20003,2026-03-18,Debit,1299.37,Groceries,New Zealand,ATM
71609,20242,2026-01-06,Credit,3731.37,Healthcare,New Zealand,POS
71610,20275,2026-07-02,Debit,958.46,Transfer,New Zealand,ATM
71611,20091,2026-04-15,Debit,1575.46,ATM,New Zealand,Branch
71612,20059,2026-08-09,Debit,2945.14,Travel,New Zealand,ATM
71613,20186,2026-02-18,Credit,4137.91,Healthcare,New Zealand,Online
71614,20313,2026-03-01,Credit,2166.31,Healthcare,New Zealand,ATM
71615,20103,2026-02-01,Credit,647.66,Dining,New Zealand,Online
71616,20284,2026-06-02,Debit,1572.44,Groceries,UAE,Mobile
71617,20162,2026-01-01,Credit,4183.3,Retail,New Zealand,POS
71618,20300,2026-07-04,Credit,1349.61,Healthcare,New Zealand,Mobile
71619,20010,2026-05-27,Credit,2170.48,ATM,United Kingdom,ATM
71620,20140,2026-09-11,Debit,1452.74,Fuel,New Zealand,Branch
71621,20305,2026-03-14,Debit,2361.63,Transfer,New Zealand,ATM
71622,20281,2026-08-29,Credit,1227.58,ATM,New Zealand,Branch
71623,20296,2026-08-10,Credit,2184.66,Utilities,New Zealand,Online
71624,20316,2026-06-09,Debit,3365.92,Transfer,New Zealand,ATM
71625,20123,2026-05-13,Credit,432.09,Travel,New Zealand,Branch
71626,20143,2026-09-07,Credit,686.0,Salary,New Zealand,Branch
71627,20069,2026-04-25,Debit,2482.08,ATM,New Zealand,ATM
71628,20041,2026-07-02,Debit,305.28,Transfer,Australia,POS
71629,20027,2026-02-18,Credit,3203.97,Travel,New Zealand,Branch
71630,20294,2026-04-17,Debit,467.4,Fuel,New Zealand,Mobile
71631,20177,2026-08-25,Debit,1870.21,Salary,New Zealand,Mobile
71632,20274,2026-04-14,Credit,1754.54,Retail,Australia,Mobile
71633,20184,2026-07-11,Debit,1053.86,Salary,New Zealand,POS
71634,20048,2026-06-22,Debit,3167.08,Dining,New Zealand,Branch
71635,20274,2026-07-04,Credit,170.03,Dining,New Zealand,Online
71636,20118,2026-06-09,Debit,997.62,Transfer,New Zealand,Online
71637,20031,2026-06-12,Debit,3578.51,Salary,New Zealand,ATM
71638,20313,2026-02-16,Debit,1286.59,Travel,New Zealand,Branch
71639,20219,2026-04-13,Credit,1336.93,Groceries,New Zealand,Branch
71640,20184,2026-03-14,Credit,871.23,Transfer,New Zealand,ATM
71641,20274,2026-09-12,Debit,2859.36,Groceries,New Zealand,Online
71642,20088,2026-08-12,Debit,41.25,Salary,Canada,ATM
71643,20167,2026-09-19,Debit,1709.53,Transfer,New Zealand,POS
71644,20261,2026-01-16,Credit,836.29,Fuel,New Zealand,POS
71645,20276,2026-03-13,Credit,3773.63,Dining,Australia,Branch
71646,20253,2026-06-03,Debit,3937.51,Utilities,Canada,Branch
71647,20028,2026-08-16,Credit,200.14,Utilities,New Zealand,Mobile
71648,20234,2026-09-17,Debit,2252.92,Travel,New Zealand,Mobile
71649,20259,2026-07-12,Credit,686.47,Healthcare,New Zealand,Mobile
71650,20018,2026-04-29,Credit,81.43,Dining,New Zealand,Online
71651,20237,2026-05-15,Debit,3277.29,Groceries,United States,POS
71652,20228,2026-05-25,Credit,1855.82,Travel,New Zealand,Online
71653,20030,2026-03-20,Debit,75.88,Utilities,New Zealand,ATM
71654,20044,2026-02-23,Debit,1440.75,Dining,New Zealand,POS
71655,20035,2026-07-10,Debit,2758.42,Groceries,New Zealand,Mobile
71656,20203,2026-01-05,Debit,4061.04,Utilities,New Zealand,Branch
71657,20165,2026-05-06,Credit,4480.09,Groceries,New Zealand,Online
71658,20218,2026-04-30,Credit,1487.15,Salary,New Zealand,POS
71659,20185,2026-09-13,Debit,1212.58,Retail,New Zealand,ATM
71660,20142,2026-08-30,Debit,4036.14,Retail,New Zealand,Online
71661,20125,2026-07-06,Debit,657.75,Dining,New Zealand,ATM
71662,20014,2026-06-11,Credit,3796.93,Dining,New Zealand,Mobile
71663,20145,2026-05-01,Debit,2484.58,Dining,New Zealand,Branch
71664,20067,2026-08-15,Credit,4455.77,Fuel,New Zealand,Mobile
71665,20026,2026-09-08,Credit,4228.8,ATM,New Zealand,ATM
71666,20230,2026-06-10,Debit,989.73,Fuel,New Zealand,Online
71667,20052,2026-05-23,Debit,1024.91,Retail,New Zealand,Mobile
71668,20285,2026-06-11,Debit,2102.13,Groceries,New Zealand,Online
71669,20274,2026-05-22,Debit,417.03,Travel,New Zealand,Branch
71670,20039,2026-07-15,Debit,1577.64,Travel,New Zealand,Branch
71671,20177,2026-04-17,Debit,2623.15,Utilities,New Zealand,ATM
71672,20319,2026-07-01,Debit,1493.94,Dining,New Zealand,Online
71673,20151,2026-06-12,Debit,4112.92,Dining,New Zealand,POS
71674,20282,2026-05-28,Debit,119.18,Salary,UAE,Mobile
71675,20208,2026-08-19,Debit,1872.89,Groceries,New Zealand,Online
71676,20002,2026-04-23,Debit,3463.27,Dining,New Zealand,ATM
71677,20202,2026-01-22,Debit,2239.73,Travel,New Zealand,ATM
71678,20174,2026-05-01,Credit,500.41,Retail,New Zealand,Online
71679,20061,2026-08-10,Debit,94.89,Utilities,New Zealand,Mobile
71680,20279,2026-07-07,Debit,2349.72,Healthcare,New Zealand,Online
71681,20096,2026-07-21,Credit,2441.2,Transfer,New Zealand,Branch
71682,20119,2026-05-14,Credit,3418.14,Travel,New Zealand,POS
71683,20136,2026-08-01,Debit,3706.84,Healthcare,New Zealand,POS
71684,20263,2026-06-18,Debit,400.04,Utilities,New Zealand,POS
71685,20040,2026-01-21,Credit,520.86,ATM,New Zealand,POS
71686,20032,2026-02-20,Debit,2285.22,Groceries,India,Online
71687,20164,2026-07-24,Debit,3303.39,Travel,New Zealand,ATM
71688,20304,2026-04-14,Debit,3227.26,Transfer,New Zealand,Mobile
71689,20151,2026-03-25,Credit,3949.95,Healthcare,New Zealand,ATM
71690,20206,2026-08-24,Credit,2094.59,Dining,New Zealand,Online
71691,20076,2026-04-07,Credit,1484.44,Retail,New Zealand,Mobile
71692,20318,2026-09-14,Debit,767.6,ATM,United States,POS
71693,20063,2026-04-21,Debit,2142.3,Dining,New Zealand,Branch
71694,20195,2026-09-18,Debit,4161.1,Transfer,New Zealand,Mobile
71695,20313,2026-06-21,Debit,3345.33,Fuel,New Zealand,ATM
71696,20106,2026-02-05,Debit,604.15,Travel,New Zealand,POS
71697,20250,2026-03-08,Debit,4108.1,Transfer,New Zealand,POS
71698,20101,2026-05-23,Debit,4009.72,Salary,New Zealand,Mobile
71699,20258,2026-03-18,Debit,3019.8,Groceries,New Zealand,ATM
71700,20023,2026-01-03,Credit,2681.35,Transfer,New Zealand,POS
71701,20089,2026-05-07,Debit,2976.66,Transfer,New Zealand,Mobile
71702,20170,2026-05-20,Credit,3107.64,Utilities,New Zealand,POS
71703,20126,2026-01-02,Credit,582.8,Transfer,New Zealand,Online
71704,20312,2026-08-12,Debit,3072.35,ATM,New Zealand,Online
71705,20283,2026-06-28,Credit,1718.01,Travel,New Zealand,POS
71706,20188,2026-05-29,Debit,2801.54,Travel,New Zealand,Branch
71707,20115,2026-08-30,Credit,859.07,Retail,New Zealand,ATM
71708,20070,2026-06-16,Credit,566.06,Dining,UAE,Mobile
71709,20260,2026-08-13,Credit,1461.96,ATM,India,Branch
71710,20307,2026-04-30,Debit,4077.67,Travel,Singapore,POS
71711,20087,2026-01-16,Debit,3232.48,Utilities,United States,POS
71712,20260,2026-08-13,Debit,2461.24,Fuel,Australia,POS
71713,20265,2026-03-13,Debit,3131.03,Utilities,United Kingdom,ATM
71714,20029,2026-06-15,Debit,2544.75,Utilities,New Zealand,POS
71715,20192,2026-07-08,Credit,533.15,Healthcare,New Zealand,Branch
71716,20195,2026-02-06,Debit,353.6,Transfer,United Kingdom,Online
71717,20077,2026-08-05,Credit,2530.76,Utilities,Canada,ATM
71718,20207,2026-02-16,Debit,2561.48,Fuel,New Zealand,Mobile
71719,20267,2026-03-19,Debit,684.91,Utilities,Australia,Branch
71720,20213,2026-04-30,Debit,4042.85,Retail,New Zealand,Branch
71721,20083,2026-07-15,Debit,3077.57,Travel,New Zealand,POS
71722,20293,2026-03-22,Debit,1753.07,Dining,United Kingdom,Online
71723,20236,2026-01-21,Debit,1725.61,ATM,New Zealand,POS
71724,20061,2026-07-12,Debit,2145.58,Retail,New Zealand,ATM
71725,20098,2026-09-03,Credit,1493.62,Utilities,New Zealand,Online
71726,20213,2026-02-07,Debit,4127.72,Fuel,New Zealand,Online
71727,20291,2026-02-06,Debit,3776.48,Salary,New Zealand,POS
71728,20062,2026-02-07,Credit,2210.24,Groceries,United Kingdom,Online
71729,20139,2026-03-22,Debit,2011.11,ATM,New Zealand,ATM
71730,20234,2026-04-26,Credit,2671.4,Groceries,Australia,Mobile
71731,20019,2026-02-06,Debit,1556.48,Salary,New Zealand,ATM
71732,20038,2026-08-29,Debit,178.71,Fuel,Australia,Branch
71733,20074,2026-05-04,Debit,670.01,Healthcare,New Zealand,ATM
71734,20039,2026-04-20,Debit,1022.13,Utilities,New Zealand,POS
71735,20226,2026-07-12,Credit,861.65,Dining,New Zealand,Mobile
71736,20282,2026-04-14,Debit,3656.84,Retail,New Zealand,ATM
71737,20224,2026-01-07,Credit,4142.77,ATM,New Zealand,Branch
71738,20061,2026-02-08,Debit,4250.6,Dining,Japan,Online
71739,20286,2026-06-30,Credit,1662.01,Travel,New Zealand,Online
71740,20120,2026-03-19,Credit,2997.79,Travel,Singapore,POS
71741,20183,2026-07-25,Credit,305.57,Travel,New Zealand,POS
71742,20070,2026-07-11,Debit,3967.42,Fuel,New Zealand,Mobile
71743,20254,2026-07-29,Debit,236.91,Groceries,New Zealand,ATM
71744,20314,2026-09-20,Credit,2329.93,Retail,New Zealand,Mobile
71745,20156,2026-02-15,Credit,2562.57,ATM,New Zealand,POS
71746,20320,2026-03-15,Debit,596.56,Salary,New Zealand,Online
71747,20176,2026-06-06,Debit,4068.06,Utilities,Australia,ATM
71748,20078,2026-06-11,Credit,1118.55,Transfer,New Zealand,Branch
71749,20026,2026-05-28,Debit,1424.48,Dining,New Zealand,Mobile
71750,20285,2026-08-29,Debit,4119.85,Retail,New Zealand,Mobile
71751,20290,2026-03-21,Debit,432.62,Transfer,New Zealand,Mobile
71752,20252,2026-01-15,Debit,969.83,Salary,New Zealand,Branch
71753,20013,2026-06-07,Debit,903.05,Transfer,New Zealand,Mobile
71754,20118,2026-05-26,Debit,1400.66,Salary,New Zealand,POS
71755,20036,2026-07-12,Debit,4253.99,Retail,United States,POS
71756,20075,2026-01-12,Debit,2161.01,ATM,New Zealand,POS
71757,20057,2026-07-04,Credit,103.98,Dining,New Zealand,Online
71758,20304,2026-01-28,Credit,508.64,ATM,United Kingdom,POS
71759,20312,2026-04-17,Debit,523.75,Travel,New Zealand,ATM
71760,20179,2026-02-20,Debit,3536.88,ATM,New Zealand,Branch
71761,20079,2026-02-28,Credit,2095.98,Fuel,New Zealand,ATM
71762,20301,2026-01-12,Debit,3595.98,Utilities,New Zealand,POS
71763,20037,2026-06-27,Debit,2777.19,Groceries,New Zealand,POS
71764,20209,2026-03-10,Debit,1880.91,Retail,Canada,Mobile
71765,20109,2026-06-05,Debit,1142.61,Salary,New Zealand,POS
71766,20114,2026-02-03,Debit,3444.74,ATM,New Zealand,POS
71767,20197,2026-07-18,Debit,1824.92,Travel,New Zealand,Mobile
71768,20288,2026-03-29,Debit,362.91,Groceries,New Zealand,ATM
71769,20031,2026-04-15,Credit,1212.96,Utilities,New Zealand,ATM
71770,20267,2026-02-04,Credit,2501.86,ATM,New Zealand,Online
71771,20217,2026-05-29,Debit,2236.54,Groceries,New Zealand,ATM
71772,20257,2026-04-21,Debit,3171.74,Healthcare,New Zealand,Branch
71773,20062,2026-06-19,Credit,2265.52,Healthcare,New Zealand,ATM
71774,20242,2026-03-29,Debit,1692.8,Travel,New Zealand,Branch
71775,20251,2026-01-06,Credit,1374.36,Fuel,India,Mobile
71776,20276,2026-03-30,Credit,713.88,Transfer,New Zealand,Branch
71777,20236,2026-08-14,Debit,2204.11,Salary,New Zealand,Branch
71778,20041,2026-08-22,Debit,1261.8,Retail,New Zealand,Mobile
71779,20063,2026-04-12,Debit,766.39,Groceries,New Zealand,POS
71780,20006,2026-03-20,Debit,3054.09,Retail,New Zealand,Branch
71781,20070,2026-06-09,Credit,944.3,Transfer,Japan,Mobile
71782,20278,2026-09-17,Credit,4423.03,Utilities,Australia,Mobile
71783,20271,2026-01-10,Credit,2245.55,Transfer,New Zealand,Online
71784,20281,2026-05-30,Credit,2239.82,Utilities,Australia,ATM
71785,20278,2026-06-03,Credit,4380.66,Travel,New Zealand,POS
71786,20233,2026-06-26,Debit,2224.15,Fuel,Japan,Mobile
71787,20256,2026-01-30,Credit,511.23,Utilities,New Zealand,Mobile
71788,20232,2026-08-21,Credit,3563.53,ATM,New Zealand,Online
71789,20145,2026-03-19,Debit,2045.92,Transfer,New Zealand,Branch
71790,20199,2026-03-19,Debit,4265.77,Groceries,New Zealand,Mobile
71791,20248,2026-02-03,Debit,498.97,Salary,New Zealand,Branch
71792,20300,2026-09-10,Credit,1250.05,Healthcare,United Kingdom,Online
71793,20127,2026-01-06,Debit,2978.1,Retail,New Zealand,Mobile
71794,20254,2026-08-08,Debit,14.15,Salary,New Zealand,Mobile
71795,20189,2026-05-02,Debit,2021.26,Utilities,New Zealand,POS
71796,20172,2026-06-20,Debit,3652.77,ATM,New Zealand,Online
71797,20040,2026-05-01,Debit,28.24,Transfer,New Zealand,Branch
71798,20284,2026-02-23,Debit,4029.52,Fuel,New Zealand,Branch
71799,20127,2026-07-14,Credit,4016.89,Groceries,New Zealand,POS
71800,20009,2026-06-28,Credit,3498.25,Salary,United Kingdom,Online
71801,20110,2026-09-19,Debit,2965.14,Transfer,New Zealand,Branch
71802,20268,2026-01-05,Credit,3404.46,Salary,New Zealand,Online
71803,20122,2026-09-18,Debit,2191.23,Travel,New Zealand,Branch
71804,20285,2026-07-06,Debit,2798.5,Dining,New Zealand,ATM
71805,20234,2026-01-19,Credit,495.29,Healthcare,Australia,Online
71806,20295,2026-09-07,Debit,1060.47,ATM,New Zealand,ATM
71807,20102,2026-09-12,Debit,2354.12,Salary,New Zealand,Online
71808,20247,2026-01-02,Credit,987.35,Groceries,New Zealand,Mobile
71809,20130,2026-08-13,Debit,3189.63,Utilities,Canada,Branch
71810,20248,2026-07-14,Debit,3441.83,Travel,New Zealand,Mobile
71811,20020,2026-06-02,Debit,1753.19,Utilities,New Zealand,ATM
71812,20181,2026-01-19,Debit,1300.8,Retail,New Zealand,Mobile
71813,20163,2026-07-12,Debit,21.28,Dining,New Zealand,POS
71814,20121,2026-07-30,Debit,1628.26,Transfer,New Zealand,ATM
71815,20010,2026-02-11,Debit,3223.74,Dining,New Zealand,Branch
71816,20147,2026-07-11,Debit,1491.09,Dining,New Zealand,Online
71817,20269,2026-02-11,Debit,3242.4,Fuel,New Zealand,Branch
71818,20088,2026-01-17,Debit,4312.58,Utilities,India,POS
71819,20056,2026-03-12,Credit,535.32,Groceries,New Zealand,Branch
71820,20222,2026-05-22,Credit,2622.61,Healthcare,New Zealand,ATM
71821,20267,2026-02-11,Debit,2719.06,Healthcare,New Zealand,ATM
71822,20083,2026-08-03,Credit,3257.73,Utilities,New Zealand,Branch
71823,20190,2026-04-28,Debit,3335.82,Transfer,New Zealand,POS
71824,20249,2026-07-19,Debit,4383.92,Healthcare,New Zealand,POS
71825,20293,2026-03-02,Debit,290.84,Healthcare,New Zealand,ATM
71826,20165,2026-01-03,Debit,2862.89,Dining,New Zealand,POS
71827,20165,2026-08-11,Debit,1649.45,Retail,United Kingdom,POS
71828,20087,2026-01-09,Credit,1099.67,Groceries,New Zealand,Branch
71829,20047,2026-08-16,Debit,1338.2,Healthcare,New Zealand,ATM
71830,20308,2026-06-09,Credit,282.2,Healthcare,Japan,ATM
71831,20261,2026-06-29,Debit,404.16,Salary,New Zealand,POS
71832,20226,2026-08-17,Debit,2238.22,Transfer,Australia,Mobile
71833,20153,2026-03-15,Credit,2603.15,Travel,New Zealand,Branch
71834,20211,2026-06-17,Debit,903.65,Utilities,UAE,POS
71835,20202,2026-02-28,Debit,3381.75,Salary,New Zealand,Online
71836,20104,2026-03-16,Credit,1961.01,Salary,UAE,Branch
71837,20161,2026-03-26,Debit,3343.03,Dining,New Zealand,Online
71838,20014,2026-08-09,Debit,3336.28,Healthcare,New Zealand,Online
71839,20231,2026-07-16,Debit,3904.26,Healthcare,New Zealand,Online
71840,20225,2026-09-19,Credit,3905.24,Travel,UAE,Mobile
71841,20241,2026-07-17,Debit,393.77,Healthcare,New Zealand,Branch
71842,20240,2026-04-27,Credit,2462.09,Fuel,New Zealand,POS
71843,20287,2026-02-06,Debit,1566.24,Fuel,New Zealand,Branch
71844,20125,2026-08-25,Debit,1825.86,Transfer,New Zealand,POS
71845,20216,2026-02-21,Debit,3904.37,Retail,New Zealand,ATM
71846,20313,2026-08-26,Debit,2005.78,Utilities,United States,POS
71847,20023,2026-08-12,Debit,262.48,Salary,New Zealand,POS
71848,20286,2026-04-27,Debit,2860.03,Healthcare,New Zealand,Mobile
71849,20299,2026-07-20,Debit,1875.78,Salary,New Zealand,POS
71850,20004,2026-07-10,Debit,3634.55,Groceries,New Zealand,POS
71851,20239,2026-08-25,Debit,2932.19,Salary,Australia,POS
71852,20052,2026-04-01,Debit,3760.42,Travel,New Zealand,Mobile
71853,20256,2026-01-26,Credit,711.8,ATM,New Zealand,POS
71854,20171,2026-03-22,Credit,3699.97,Transfer,New Zealand,POS
71855,20141,2026-09-20,Credit,3530.41,Salary,New Zealand,ATM
71856,20166,2026-01-01,Debit,3874.52,Fuel,New Zealand,Branch
71857,20070,2026-03-30,Debit,1919.58,Travel,Australia,POS
71858,20240,2026-01-30,Credit,3165.1,Healthcare,New Zealand,ATM
71859,20193,2026-02-24,Debit,1879.11,Salary,New Zealand,ATM
71860,20095,2026-06-23,Debit,1989.04,Fuel,New Zealand,Online
71861,20107,2026-04-12,Debit,1139.26,Travel,New Zealand,Mobile
71862,20219,2026-01-13,Debit,3592.23,Dining,New Zealand,Branch
71863,20157,2026-06-06,Debit,681.52,Transfer,New Zealand,Mobile
71864,20136,2026-02-17,Credit,86.66,Fuel,New Zealand,POS
71865,20029,2026-01-20,Debit,926.6,Dining,New Zealand,Branch
71866,20190,2026-02-06,Debit,702.54,Fuel,New Zealand,Branch
71867,20186,2026-01-13,Debit,1213.16,ATM,New Zealand,Mobile
71868,20139,2026-06-04,Credit,3371.66,ATM,New Zealand,POS
71869,20121,2026-05-02,Debit,677.32,Utilities,New Zealand,POS
71870,20186,2026-05-22,Debit,1860.95,Utilities,New Zealand,Mobile
71871,20257,2026-06-11,Debit,826.79,Utilities,United Kingdom,Online
71872,20061,2026-01-04,Credit,4157.76,Fuel,New Zealand,Mobile
71873,20184,2026-09-11,Credit,2935.57,Salary,Japan,Branch
71874,20050,2026-01-01,Credit,3902.75,Retail,Singapore,Online
71875,20101,2026-03-08,Debit,157.8,Groceries,Canada,POS
71876,20261,2026-08-10,Debit,4373.67,Groceries,New Zealand,POS
71877,20044,2026-07-29,Debit,4151.85,ATM,New Zealand,Mobile
71878,20240,2026-07-12,Debit,4208.48,Dining,New Zealand,POS
71879,20055,2026-04-09,Credit,2985.48,Utilities,New Zealand,Mobile
71880,20188,2026-01-31,Credit,752.71,Travel,New Zealand,ATM
71881,20203,2026-05-22,Credit,2556.22,Utilities,United Kingdom,POS
71882,20235,2026-07-29,Credit,2339.03,Utilities,New Zealand,ATM
71883,20224,2026-06-17,Credit,292.26,Healthcare,New Zealand,Branch
71884,20318,2026-01-22,Debit,2147.08,Salary,New Zealand,Online
71885,20243,2026-05-17,Debit,3645.29,ATM,New Zealand,ATM
71886,20047,2026-01-23,Credit,4120.84,Fuel,United States,Online
71887,20065,2026-05-29,Debit,1641.69,Dining,New Zealand,Branch
71888,20298,2026-04-12,Debit,327.64,Fuel,New Zealand,Branch
71889,20207,2026-03-19,Debit,1070.78,Dining,UAE,Branch
71890,20187,2026-04-07,Debit,4292.59,Utilities,Canada,POS
71891,20262,2026-04-16,Credit,1827.28,Utilities,Singapore,Mobile
71892,20007,2026-01-11,Debit,2496.87,ATM,Japan,Mobile
71893,20204,2026-05-25,Debit,693.31,Healthcare,New Zealand,Branch
71894,20172,2026-08-07,Debit,4057.42,Dining,New Zealand,POS
71895,20260,2026-07-09,Debit,3909.88,Transfer,Singapore,Branch
71896,20241,2026-02-14,Debit,870.5,Transfer,New Zealand,Online
71897,20136,2026-01-27,Debit,549.58,Transfer,New Zealand,Online
71898,20144,2026-07-10,Credit,1392.72,Transfer,New Zealand,ATM
71899,20133,2026-06-19,Debit,3412.17,Travel,New Zealand,ATM
71900,20155,2026-07-13,Debit,367.2,ATM,New Zealand,POS
71901,20253,2026-07-19,Debit,2506.41,Utilities,New Zealand,Online
